PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Categoría de neumático,Compuesto de neumático,Diámetro de la llanta,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Marcajes,Modelo,Posición,Sin cámara o tipo de cámara,Tierra,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,DeliveryPlant
9000814,574634865,634865,DUNLOP,DUNLO TIRE SPORTMAX GPR300 120/70ZR17,Neumático DUNLOP SPORTMAX GPR300 120/70 ZR 17 M/C (58W) TL,156.09,129.00,72.24,5452000591173,38,4011400000,0,1,"<p><strong>GPR-300</strong></p><p><strong>TRAYECTOS COTIDIANOS</strong></p><p>El neumático ideal tanto para uso urbano como para viajes cortos fura de la ciudad</p><p>  <br></p><p>- Nuevo dibujo diseñado para ofrecer un rendimiento seguro en todas las condiciones urbanas.</p><p>- Construcción ligera y flexible para mayor comodidad, manejabilidad y estabilidad.</p><p>- Compuesto de sílice con una nueva mezcla que mejora el kilometraje y la adhere.</p><p>  <br></p>","
GPR-300
TRAYECTOS COTIDIANOS
El neumático ideal tanto para uso urbano como para viajes cortos fura de la ciudad
  
- Nuevo dibujo diseñado para ofrecer un rendimiento seguro en todas las condiciones urbanas.
- Construcción ligera y flexible para mayor comodidad, manejabilidad y estabilidad.
- Compuesto de sílice con una nueva mezcla que mejora el kilometraje y la adhere.
  ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,40368,4240,580,580,120,70,120,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,58,(W) > 270 km/h,,SPORTMAX GPR300,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9000814-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE2NjJ8aW1hZ2UvanBlZ3xhR1EwTDJnd05TODRPRGd3TmpjNU9EYzROamcyTHprd01EQTRNVFF0TVY4NE1EQlhlRGd3TUVnfDNhMGE1YWIxMzJkZTdkNTczMDk2M2E0ZGQxZjY5YmVmMTg1ODEwNTZlYTVlNTkyN2IzMTI4YTQ4YzY2ZmRmODU,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000826,,635422,DUNLOP,DUNLO TIRE SPORTMAX GPR300 170/60ZR17,Neumático DUNLOP SPORTMAX GPR300 170/60 ZR 17 M/C (72W) TL,217.20,179.50,100.52,5452000703767,9,4011400000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Value tyre for City/Urban commuting and light Touring use.</p><p> </p><ul> <li>New pattern designed to deliver safe performance in all urban conditions</li><li>Light and flexible construction for comfort, smooth handling and reassuring stability</li><li>New Silica-blend compound improves both mileage and wet grip<a id=""_dx_frag_EndFragment""></a></li></ul> <p> </p></body> </html>","       Value tyre for City/Urban commuting and light Touring use.  New pattern designed to deliver safe performance in all urban conditionsLight and flexible construction for comfort, smooth handling and reassuring stabilityNew Silica-blend compound improves both mileage and wet grip   ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,67473,7960,630,630,170,60,170,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,72,(W) > 270 km/h,,SPORTMAX GPR300,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000826-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzIwMzJ8aW1hZ2UvanBlZ3xhRGd3TDJnM1lpODRPVFExTlRJMk9UTXhORGcyTHprd01EQTRNall0TVY4NE1EQlhlRGd3TUVnfDkwODc5YTk2YmE3NTQ3MWI3OTc2NzUxZTQ0N2FiOTVlYWUxYTFkYTNmYmRhNGQyMTQ2NzY1YWU1ODA0MTE0ZWI,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000838,66034,650886,DUNLOP,DUNLO TIRE K701F 120/70R18,Neumático DUNLOP K701F 120/70 R 18 M/C 59V TL,364.21,301.00,168.56,3188642273475,0,4011400000,0,1,"<p><strong>Los neumáticos delanteros K701 han sido diseñados específicamente para la gran capacidad de la Kawasaki GTR 1000. Diseñados para ser utilizados con neumáticos traseros K700</strong></p><p><br></p><p>- El dibujo de la banda de rodadura combina bien con tourers de los 80 y, al mismo tiempo, ofrece prestaciones actuales gracias a sus mezclas modernas de compuestos.</p><p>- Diseñado para ser utilizado con neumáticos traseros K700.</p>","
Los neumáticos delanteros K701 han sido diseñados específicamente para la gran capacidad de la Kawasaki GTR 1000. Diseñados para ser utilizados con neumáticos traseros K700

- El dibujo de la banda de rodadura combina bien con tourers de los 80 y, al mismo tiempo, ofrece prestaciones actuales gracias a sus mezclas modernas de compuestos.
- Diseñado para ser utilizado con neumáticos traseros K700.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,44360,4901,608,608,120,70,120,Sport-touring (radial),,18,Radial,Neumáticos de motocicleta y scooter,,59,V < 240 km/h,,K701 - K700,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9000838-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg0NjIxfGltYWdlL2pwZWd8YURjNEwyZ3dOQzg0T0RZNE5UVTBORGN6TlRBeUx6a3dNREE0TXpndE1WODRNREJYZURnd01FZ3w5ZGNhNWQ1ZDg1NWI4N2FhYjA0ODcwZjA0ZTVhNDlmMzM4ODExMmUxOGRhNGY2NjNjMmE4NmZlODI3YzdhZDkz,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000777,574620369,620369,DUNLOP,DUNLO TIRE D221 240/40R18,Neumático DUNLOP D221 240/40 R 18 M/C 79V TL,511.83,423.00,236.88,4038526274014,0,4011400000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>The Dunlop Sportmax D221 is the OE (Original Equipment) for the Suzuki Intruder M1800.</p><p> </p><ul> <li>Tread pattern developed for sport/touring fitment</li><li>Modified construction to match the specific requirements of heavy power cruisers<a id=""_dx_frag_EndFragment""></a></li></ul> <p> </p></body> </html>","       The Dunlop Sportmax D221 is the OE (Original Equipment) for the Suzuki Intruder M1800.  Tread pattern developed for sport/touring fitmentModified construction to match the specific requirements of heavy power cruisers   ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,92256,9920,620,620,240,40,240,Custom,,18,Radial,Neumáticos de motocicleta y scooter,,79,V < 240 km/h,,SPORTMAX D221,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000777-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5OTUzfGltYWdlL2pwZWd8YURaaEwyZzVOQzg0T1RNME5EWXhPRFkyTURFMEx6a3dNREEzTnpjdE1WODRNREJYZURnd01FZ3xkMWJlNzE3Y2ZjM2NiMWI2Y2RkNDlmMDdjNDlkNDA5ODc2MWQwOTM5OTk3ZWJlOWFkMDhiZjQ0YjNkMGMwMmFk,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000787,66160,629747,DUNLOP,DUNLO TIRE ROADSMART II 180/55ZR17,Neumático DUNLOP SPORTMAX ROADSMART II 180/55 ZR 17 M/C (73W) TL,218.41,180.50,101.08,3188649810383,7,4011400000,0,1,"<p><strong>Neum&aacute;tico&nbsp;Sport Touring vers&aacute;til con una excelente relaci&oacute;n calidad-precio.</strong></p>
<ul>
<li>La banda de cintur&oacute;n sin juntas (JLB) delantera y trasera ofrece una mayor estabilidad.</li>
<li>Ranuras delanteras especialmente dise&ntilde;adas para distancias de frenado m&aacute;s cortas en carreteras secas y mojadas.</li>
<li>Carcasa especialmente dise&ntilde;ada para una manejo f&aacute;cil y neutral a baja y alta velocidad.</li>
</ul>","
Neumático Sport Touring versátil con una excelente relación calidad-precio.

La banda de cinturón sin juntas (JLB) delantera y trasera ofrece una mayor estabilidad.
Ranuras delanteras especialmente diseñadas para distancias de frenado más cortas en carreteras secas y mojadas.
Carcasa especialmente diseñada para una manejo fácil y neutral a baja y alta velocidad.
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,71442,7068,630,630,180,55,180,Sport-touring (radial) & Trail carretera,,17,Radial,Neumáticos de motocicleta y scooter,,73,(W) > 270 km/h,,SPORTMAX ROADSMART II,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000787-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc2OTM0fGltYWdlL2pwZWd8YURnd0wyaGlOeTg0T1RVeU16azJPVEEyTlRJMkx6a3dNREEzT0RjdE1WODRNREJYZURnd01FZ3wyMmJkYzZmY2MzMjAwOTM2NDVhNDYxMjc5NTlhYzIyM2NiMmYwZDE4MjExYjg4MGI3MTEyY2Q3NTc0NTRmMGNl,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000788,66161,629748,DUNLOP,DUNLO TIRE ROADSMART II 190/50ZR17,Neumático DUNLOP SPORTMAX ROADSMART II 190/50 ZR 17 M/C (73W) TL,239.58,198.00,110.88,3188649810390,3,4011400000,0,1,"<p><strong>Neum&aacute;tico&nbsp;Sport Touring vers&aacute;til con una excelente relaci&oacute;n calidad-precio.</strong></p>
<ul>
<li>La banda de cintur&oacute;n sin juntas (JLB) delantera y trasera ofrece una mayor estabilidad.</li>
<li>Ranuras delanteras especialmente dise&ntilde;adas para distancias de frenado m&aacute;s cortas en carreteras secas y mojadas.</li>
<li>Carcasa especialmente dise&ntilde;ada para una manejo f&aacute;cil y neutral a baja y alta velocidad.</li>
</ul>","
Neumático Sport Touring versátil con una excelente relación calidad-precio.

La banda de cinturón sin juntas (JLB) delantera y trasera ofrece una mayor estabilidad.
Ranuras delanteras especialmente diseñadas para distancias de frenado más cortas en carreteras secas y mojadas.
Carcasa especialmente diseñada para una manejo fácil y neutral a baja y alta velocidad.
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,74695,7432,627,627,190,50,190,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,73,(W) > 270 km/h,,SPORTMAX ROADSMART II,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000788-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc2OTM0fGltYWdlL2pwZWd8YUdRekwyZ3lZUzg0T1RNME5EWXlPRFE1TURVMEx6a3dNREEzT0RndE1WODRNREJYZURnd01FZ3w5MDgzN2M3Y2IxM2VlNDI2ODcwY2NlNjJiOTI4NGFkNTU0MjIxYzNiYzE1MWE3NGM4NDg5MzM3NTU1YWU4ZTg4,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000818,574634869,634869,DUNLOP,DUNLO TIRE SPORTMAX GPR300 160/60ZR17,Neumático DUNLOP SPORTMAX GPR300 160/60 ZR 17 M/C (69W) TL,209.33,173.00,96.88,5452000591517,13,4011400000,0,1,"<p><strong>GPR-300</strong></p><p><strong>TRAYECTOS COTIDIANOS</strong></p><p>El neumático ideal tanto para uso urbano como para viajes cortos fura de la ciudad</p><p>  <br></p><p>- Nuevo dibujo diseñado para ofrecer un rendimiento seguro en todas las condiciones urbanas.</p><p>- Construcción ligera y flexible para mayor comodidad, manejabilidad y estabilidad.</p><p>- Compuesto de sílice con una nueva mezcla que mejora el kilometraje y la adhere.</p><p>  <br></p>","
GPR-300
TRAYECTOS COTIDIANOS
El neumático ideal tanto para uso urbano como para viajes cortos fura de la ciudad
  
- Nuevo dibujo diseñado para ofrecer un rendimiento seguro en todas las condiciones urbanas.
- Construcción ligera y flexible para mayor comodidad, manejabilidad y estabilidad.
- Compuesto de sílice con una nueva mezcla que mejora el kilometraje y la adhere.
  ",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,63504,5900,630,630,160,60,160,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,69,(W) > 270 km/h,,SPORTMAX GPR300,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000818-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE2NjJ8aW1hZ2UvanBlZ3xhR0k0TDJnNU5TODRPVE00TVRFeE1EYzBNek0wTHprd01EQTRNVGd0TVY4NE1EQlhlRGd3TUVnfGZhZDczNDMyZTg2ZTE4MjllOWQ2MmJlNWU5ZTFjYWE1YTVhNDkxODRhNzdmNDA2YjA1NzVjM2ZhMTZiZjkxZmE,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000824,84351,634947,DUNLOP,DUNLO TIRE ROADSMART III SP 190/55ZR17,Neumático DUNLOP SPORTMAX ROADSMART III SP 190/55 ZR 17 M/C (75W) TL,304.92,252.00,141.12,5452000599391,2,4011400000,0,1,<p><strong>El último neumático GT de Dunlop</strong><br>Desde las motos más pesadas y de gran capacidad a las últimas motos deportivas de tamaño medio.<br>El modelo RoadSmart III de Dunlop está disponible para todas las aplicaciones.</p><p><strong>El nuevo neumático Sport Touring de Dunlop que ¡Agarra más y dura más!</strong><br>Innovador diseño de la banda de rodadura que permite al neumático mantener el rendimiento durante más tiempo.<br>Agarre sobre seco y mojado mejorado y más duradero.<br>Nuevo compuesto de alto rendimiento para un menor desgaste por kilometraje.<br>Reducción s.</p>,"
El último neumático GT de DunlopDesde las motos más pesadas y de gran capacidad a las últimas motos deportivas de tamaño medio.El modelo RoadSmart III de Dunlop está disponible para todas las aplicaciones.
El nuevo neumático Sport Touring de Dunlop que ¡Agarra más y dura más!Innovador diseño de la banda de rodadura que permite al neumático mantener el rendimiento durante más tiempo.Agarre sobre seco y mojado mejorado y más duradero.Nuevo compuesto de alto rendimiento para un menor desgaste por kilometraje.Reducción s.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,77824,7300,640,640,190,55,190,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,75,(W) > 270 km/h,,SPORTMAX ROADSMART III,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000824-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTU3ODB8aW1hZ2UvanBlZ3xhRE5sTDJnNFpDODRPVE0wTkRZME1ESTROekF5THprd01EQTRNalF0TVY4NE1EQlhlRGd3TUVnfDI5ZDk1ZGNhYjQ5MzMzY2U2MjEyYWE0MDY2YzUyMTM4YzljMmYwMTA1MDc3M2FhYzczMDY1ZGJlZmJkNjEzODM,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9000839,66033,650920,DUNLOP,DUNLO TIRE K700 J 150/80R16,Neumático DUNLOP K700 J 150/80 R 16 M/C 71V TL,419.27,346.50,194.04,3188642273437,0,4011400000,0,1,"<p><strong>Los neumáticos traseros K700 han sido diseñados específicamente para la gran capacidad de la Kawasaki GTR 1000. Diseñados para ser utilizados con neumáticos delanteros K701</strong></p><p><br></p><p>- El dibujo de la banda de rodadura combina bien con tourers de los 80 y, al mismo tiempo, ofrece prestaciones actuales gracias a sus mezclas modernas de compuestos.</p><p>- Diseñado para ser utilizado con neumáticos delanteros K701.</p>","
Los neumáticos traseros K700 han sido diseñados específicamente para la gran capacidad de la Kawasaki GTR 1000. Diseñados para ser utilizados con neumáticos delanteros K701

- El dibujo de la banda de rodadura combina bien con tourers de los 80 y, al mismo tiempo, ofrece prestaciones actuales gracias a sus mezclas modernas de compuestos.
- Diseñado para ser utilizado con neumáticos delanteros K701.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,59914,7807,632,632,150,80,150,Sport-touring (radial),,16,Radial,Neumáticos de motocicleta y scooter,,71,V < 240 km/h,,K701 - K700,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9000839-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg0NjIxfGltYWdlL2pwZWd8YUdFMkwyaG1aQzg0T1RNME5EWTFNakE0TXpVd0x6a3dNREE0TXprdE1WODRNREJYZURnd01FZ3wxYWU0NmE1ZjIwNTI4NWMwNGNkMjNmN2Q5NmI0Yzk5NjMwMmQ2ZDlhMDFlYTJmMTUxZjQ5MzRlM2UyYjFjOTFm,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9006068,9006068,636513,DUNLOP,DUNLO TIRE ROADSMART IV 140/70R17,Neumático DUNLOP SPORTMAX ROADSMART IV 140/70 R 17 66H TL,209.94,173.50,97.16,5452000821416,0,4011400000,0,1,"<p>Enjoy improved consistency of performance throughout the tyre&rsquo;s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.</p>
<ul>
<li>Greatly enhanced wet performance compared to RoadSmart III</li>
<li>Low steering effort and ultra-fast warm-up</li>
<li>Strip-wind tread application for key sizes for reduced tread wear<br><br></li>
</ul>","
Enjoy improved consistency of performance throughout the tyre’s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.

Greatly enhanced wet performance compared to RoadSmart III
Low steering effort and ultra-fast warm-up
Strip-wind tread application for key sizes for reduced tread wear
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,54000,5420,600,600,150,70,140,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,66,H < 210 km/h,,SPORTMAX ROADSMART IV,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9006068-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEyNDMxfGltYWdlL3BuZ3xhREExTDJnMk9TOHhNalV6Tnprek9EWXdPREUxT0M4NU1EQTJNRFk0TFRGZk9EQXdWM2c0TURCSXw4NTMzMDI1MTJkNWFmNjY3MzBmOTkyNTc1MGQyZDAxYjQ2NDFhMGY4NzM2MGVlZDU3MjE1ODVlZjIwZTdhYmUy,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9006063,9006063,636508,DUNLOP,DUNLO TIRE ROADSMART IV GT 120/70ZR17,Neumático DUNLOP SPORTMAX ROADSMART IV GT 120/70 ZR 17 (58W) TL,234.74,194.00,108.64,5452000821263,4,4011400000,0,1,"<p>Enjoy improved consistency of performance throughout the tyre&rsquo;s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.</p>
<ul>
<li>Greatly enhanced wet performance compared to RoadSmart III</li>
<li>Low steering effort and ultra-fast warm-up</li>
<li>Strip-wind tread application for key sizes for reduced tread wear</li>
<li>GT specs for reduced steering effort on heavier bikes</li>
</ul>","
Enjoy improved consistency of performance throughout the tyre’s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.

Greatly enhanced wet performance compared to RoadSmart III
Low steering effort and ultra-fast warm-up
Strip-wind tread application for key sizes for reduced tread wear
GT specs for reduced steering effort on heavier bikes
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,45253,4500,590,590,130,70,120,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,58,(W) > 270 km/h,,SPORTMAX ROADSMART IV GT,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9006063-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEyNDMxfGltYWdlL3BuZ3xhRGt3TDJnd01DOHhNalV6Tnprek56WXlOVEV4T0M4NU1EQTJNRFl6TFRGZk9EQXdWM2c0TURCSXxhMzE0MTViYjJlYTcxMTY5NjliNWRiOTdmNzBlYzk1MjljNzM4Mjk2ODhjZjZhYzQwMjIyMTBjMWFlODU3M2Zh,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9006080,9006080,636520,DUNLOP,DUNLO TIRE ROADSMART IV 190/50ZR17,Neumático DUNLOP SPORTMAX ROADSMART IV 190/50 ZR 17 (73W) TL,351.51,290.50,162.68,5452000821485,2,4011400000,0,1,"<p>Enjoy improved consistency of performance throughout the tyre&rsquo;s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.</p>
<ul>
<li>Greatly enhanced wet performance compared to RoadSmart III</li>
<li>Low steering effort and ultra-fast warm-up</li>
<li>Strip-wind tread application for key sizes for reduced tread wear<br><br></li>
</ul>","
Enjoy improved consistency of performance throughout the tyre’s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.

Greatly enhanced wet performance compared to RoadSmart III
Low steering effort and ultra-fast warm-up
Strip-wind tread application for key sizes for reduced tread wear
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,73036,6700,620,620,190,50,190,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,73,(W) > 270 km/h,,SPORTMAX ROADSMART IV,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9006080-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEyNDMxfGltYWdlL3BuZ3xhR0kyTDJnd1lTOHhNalV6TnprME1EazJOelExTkM4NU1EQTJNRGd3TFRGZk9EQXdWM2c0TURCSXxiZTRlZTNlMmNiYTM2ZWNjYzhmNDVjZDdhMjQyYzM2YzNkZGY2YzIxODg5OGZkNTRhMjhiNWRkYzJlMTBiYjI2,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9006067,9006067,637283,DUNLOP,DUNLO TIRE ROADSMART IV 130/70ZR17,Neumático DUNLOP SPORTMAX ROADSMART IV 130/70 ZR 17 (62W) TL,314.60,260.00,145.60,4038526066312,2,4011400000,0,1,"<p>Enjoy improved consistency of performance throughout the tyre&rsquo;s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.</p>
<ul>
<li>Greatly enhanced wet performance compared to RoadSmart III</li>
<li>Low steering effort and ultra-fast warm-up</li>
<li>Strip-wind tread application for key sizes for reduced tread wear<br><br></li>
</ul>","
Enjoy improved consistency of performance throughout the tyre’s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.

Greatly enhanced wet performance compared to RoadSmart III
Low steering effort and ultra-fast warm-up
Strip-wind tread application for key sizes for reduced tread wear
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,48373,4800,610,610,130,70,130,Sport-touring (radial),,17,Radial,Neumáticos de motocicleta y scooter,,62,(W) > 270 km/h,,SPORTMAX ROADSMART IV,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9006067-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEyNDMxfGltYWdlL3BuZ3xhRFE0TDJnMk1pOHhNalV6Tnprek9EUXhNVFUxTUM4NU1EQTJNRFkzTFRGZk9EQXdWM2c0TURCSXw1NDk0ZTMwOWI0MTQ4NzIxN2E0ZjczNTQzNzgyN2M4ZjE0NmQyNGZkMjFhNWU3ZmJlMDNlYzJmZTFjYWVhM2Ji,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
9006069,9006069,637284,DUNLOP,DUNLO TIRE ROADSMART IV 140/70R18,Neumático DUNLOP SPORTMAX ROADSMART IV 140/70 R 18 67V TL,308.55,255.00,142.80,4038526066329,2,4011400000,0,1,"<p>Enjoy improved consistency of performance throughout the tyre&rsquo;s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.</p>
<ul>
<li>Greatly enhanced wet performance compared to RoadSmart III</li>
<li>Low steering effort and ultra-fast warm-up</li>
<li>Strip-wind tread application for key sizes for reduced tread wear<br><br></li>
</ul>","
Enjoy improved consistency of performance throughout the tyre’s life thanks to the optimised casing ply line. The all-new compound, optimised footprint and tread design mean you can control the road, even in the wet.

Greatly enhanced wet performance compared to RoadSmart III
Low steering effort and ultra-fast warm-up
Strip-wind tread application for key sizes for reduced tread wear
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE SP TRG RAD,59150,6200,650,650,140,70,140,Sport-touring (radial),,18,Radial,Neumáticos de motocicleta y scooter,,67,V < 240 km/h,,SPORTMAX ROADSMART IV,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9006069-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEyNDMxfGltYWdlL3BuZ3xhR1ExTDJnMlppOHhNalV6Tnprek9EZ3dORGMyTmk4NU1EQTJNRFk1TFRGZk9EQXdWM2c0TURCSXxmM2EwYThkYjQ1ZDNlNzY5ZTE4NDYwZDBiOWUyYmRlODY1YmYyNGY2Y2JlNDNkOGI2ZGVmMzU5Y2FmYjZhZjFl,,,,https://static.bihr.pro/eBihr/Pictures/DUNLOP-pictures.zip,,Spain Warehouse (Tires)
