PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (mm),Anchura (mm),Ángulo ( ° ),Calidad de la correa,Calidad de los muelles,Capacidad (ml/l),Color,Composición,Compresión de pistón,Compuesto del puño,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Espesor (mm),Gas Emissions Approval,Homologación,Homologación de emisiones acústicas,Kit de catalizador de escape opcional,Longitud (mm),Nº de rodillos,Nº de segmentos,Número de dientes de la corona,Número de dientes del piñón,Número de filtro,Peso (g),Peso (kg),Posición,Reducción de peso (kg),Relación de compresión,Sobremedida,Tipo de corona,Tipo de motor,Tipo de parabrisas,Tipo de piñón,Tipo de pistón,Tipo de puño,Tolerancia,Uso,Versión de corona,Versión de filtro,Versión de piñón,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,Document2,DeliveryPlant
1123559,,1112833B,MALOSSI,MALOS COMPL.CYL.GASKET,Kit de juntas parte alta MALOSSI,34.44,28.46,19.92,,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,136,23,186,146,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123559-1.jpg?context=bWFzdGVyfHJvb3R8NDY4Njh8aW1hZ2UvanBlZ3xhR1E1TDJneE9DODBOakU0T1RRMk5USTNNak0xTUM4NE1EQlhlRGd3TUVoZk1URXlNelUxT1MweExtcHdad3w2MjJlMjIyMzFjY2FkMjkyODk4MTAwMWJhNTczNTY1NzY2ZTk5OTg2ZTQ2MTYyYWMyMWM0NjdlZDNiODFkMzMw,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1125554,,1117733B,MALOSSI,MALOS GASKET ENGINE SET,"Juego de juntas MALOSSI para cilindro Ø 68,5 y para culata Malossi y original",12.15,10.04,7.03,,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,122,53,184,133,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125554-1.jpg?context=bWFzdGVyfHJvb3R8MzM4OTF8aW1hZ2UvanBlZ3xhRGs0TDJnMU55ODJNalUzTURnMk16QXpORE01T0M4NE1EQlhlRGd3TUVoZk1URXlOVFUxTkMweExtcHdad3wxZDE4NjZhZGQ5ZjE4NjMzMzEyNzRjZjgwOGQxMzA1Y2RhODI2OWFjYTI5ZTAyZTQxNGRjMDM3YTVjNDMxOWEz,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1125553,,1117492B,MALOSSI,MALOS GASKET ENGINE SET,"Juego de juntas MALOSSI para cilindro Ø 68,5 para Vespa 200",8.69,7.18,5.03,,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,202,28,183,138,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125553-1.jpg?context=bWFzdGVyfHJvb3R8Mjc5MDV8aW1hZ2UvanBlZ3xhREUwTDJoaE5pODJNalUzTURnMk1qZ3pOemM1TUM4NE1EQlhlRGd3TUVoZk1URXlOVFUxTXkweExtcHdad3w4MmUzMGU1MDNhZmYwNDczZTZkZWYwZTQ3OTg5ZjQ3ZmQxM2UyNjJjOGU4NzUxZmRlNmU3MTg2YTMyY2Y2NTM4,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1126213,,11 6728,MALOSSI,MALOS COMPLETE GASKETS,Kit completo de juntas MALOSSI,10.60,8.76,6.13,,1,8409910090,0,1,"<ul>
<li>Para grupo t&eacute;rmico&nbsp;&Oslash;40mm (multi-espesor para culata 0,2 - 0,5 mm y para cilindro 0,5 - 1,5 mm)</li>
<li>Para Peugeot</li>
</ul>","
Para grupo térmico Ø40mm (multi-espesor para culata 0,2 - 0,5 mm y para cilindro 0,5 - 1,5 mm)
Para Peugeot
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,201,35,182,138,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126213-1.jpg?context=bWFzdGVyfHJvb3R8NDU0NzR8aW1hZ2UvanBlZ3xhREprTDJnd09TODJNamswT1RJNE56UXlPREV5Tmk4NE1EQlhlRGd3TUVoZk1URXlOakl4TXkweExtcHdad3xkYWYxN2U4MmY0YWIzNGI0ODAyZmUzY2RkZmNiMDgxMGQ5MmRjNjAyNzZhZjQxNmNlMzA4MWY4OGM5NDJhMjY3,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1126282,,6614423E,MALOSSI,MALOS 2 BALL BEARINGS MINARELL,Juego de rodamientos para cigüeñal MALOSSI Ø17x47x14 - Minarelli AM6,56.69,46.85,32.80,,1,8409910090,0,1,"<p><strong>Rodamientos especiales de precisi&oacute;n.</strong></p>
<p><strong>Rodamientos de alta velocidad con carga aumentada, estudiados y testados para motores endot&eacute;rmicos de competici&oacute;n.</strong></p>
<p>Rodamientos especiales de precisi&oacute;n a alta velocidad, reforzados para cargas aumentadas y utilisaciones exigentes, con bolas aumentadas, anillos internos carbonitrurados y jaulas en poliamida y en acero. La colaboraci&oacute;n de los t&eacute;cnicos de Malossi con SKF ha permitido conseguir un resultado t&eacute;cnico importante para la puesta a punto, a alto nivel, de los motores de competici&oacute;n.</p>","
Rodamientos especiales de precisión.

Rodamientos de alta velocidad con carga aumentada, estudiados y testados para motores endotérmicos de competición.

Rodamientos especiales de precisión a alta velocidad, reforzados para cargas aumentadas y utilisaciones exigentes, con bolas aumentadas, anillos internos carbonitrurados y jaulas en poliamida y en acero. La colaboración de los técnicos de Malossi con SKF ha permitido conseguir un resultado técnico importante para la puesta a punto, a alto nivel, de los motores de competición.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,225,220,112,67,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126282-1.jpg?context=bWFzdGVyfHJvb3R8MzQyNjB8aW1hZ2UvanBlZ3xhRGxsTDJnMFlTODJNamswTmpRMU1UazBOelUxTUM4NE1EQlhlRGd3TUVoZk1URXlOakk0TWkweExtcHdad3w0YzQ2Y2IyMzMzNDBkZGEwNWY3MmMzMDJiY2FjMDExODE4YmIxY2U5YjY3MWE0ZDk2ZGIxZDI5NzYwYmI3NDk1,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,https://api.mybihr.com/medias/Technical-Data-MALOSSI-Bearings-1126282.pdf?context=bWFzdGVyfHJvb3R8Mjc5OTYwfGFwcGxpY2F0aW9uL3BkZnxhR0ZoTDJnNE5pODJNamd3T1RReE5qUXpNelk1TkM5VVpXTm9ibWxqWVd3Z1JHRjBZU0JOUVV4UFUxTkpJRUpsWVhKcGJtZHpJREV4TWpZeU9ESXVjR1JtfGQ2YWI0NjQxZjZjOWY4NzllYzczNGU0YmE5ZTZhNmU0MmJkYjgwMDZmOTE1ZWJmMDBhMTNjNWUzZTE5ZTlmZTU,,Spain Warehouse (Parts)
1138504,,6619820,MALOSSI,MALOS OIL SEAL,Retén de aceite MALOSSI para revisión de moto 50cc,26.62,22.00,15.40,,0,8409910090,0,1,"<p data-isautotranslation=""1""></p>Los retenes de aceite Malossi son técnicamente avanzados y, aunque fueron desarrollados específicamente para competiciones, también son excelentes para el uso en carretera. Estos retenes, fabricados con los mejores materiales utilizados en el sector del motociclismo, pueden resistir las condiciones más severas. Son el resultado de la aplicación de las tecnologías más avanzadas y ofrecen una calidad de producción que cumple con los estándares más altos de Malossi.

La zona de contacto entre el borde de sellado y el elemento rotativo que pasa a través del orificio del retén de aceite es la más importante y está protegida por esta razón: El contacto entre el canto del borde y el eje está asegurado por el muelle y las paredes (membrana y borde), que garantizan que exista el acoplamiento del borde necesario entre los dos elementos para el desarrollo de la fuerza radial necesaria para lograr un sellado óptimo. Después de un corto período de uso, el canto del borde de sellado cambia y permite la formación de una fina película de líquido entre el eje y el borde, evitando el contacto directo entre los dos elementos y favoreciendo la lubricación. Esto impide que el aceite se filtre y aumenta exponencialmente la vida útil del retén.

Veamos los elementos principales de nuestros retenes de aceite (ver Fig. 2):

1. Cuerpo hecho de un compuesto especial de elastómero fluorado llamado FKM, que es uno de los mejores en el mercado. Se caracteriza por excelentes propiedades físicas en un amplio rango de temperaturas (-15°C - +210°C), una velocidad máxima de operación que también puede alcanzar hasta 35 - 40 m/s, y una resistencia muy alta al estar sumergido en hidrocarburos. La última propiedad hace que nuestro retén de aceite sea muy duradero.

2. Inserto metálico (montaje) hecho de acero de acuerdo con las normativas aplicables, que le da al retén de aceite la resistencia mecánica adecuada.

3. Muelle interno hecho de acero inoxidable que no pierde sus propiedades con el paso del tiempo.","
Los retenes de aceite Malossi son técnicamente avanzados y, aunque fueron desarrollados específicamente para competiciones, también son excelentes para el uso en carretera. Estos retenes, fabricados con los mejores materiales utilizados en el sector del motociclismo, pueden resistir las condiciones más severas. Son el resultado de la aplicación de las tecnologías más avanzadas y ofrecen una calidad de producción que cumple con los estándares más altos de Malossi.

La zona de contacto entre el borde de sellado y el elemento rotativo que pasa a través del orificio del retén de aceite es la más importante y está protegida por esta razón: El contacto entre el canto del borde y el eje está asegurado por el muelle y las paredes (membrana y borde), que garantizan que exista el acoplamiento del borde necesario entre los dos elementos para el desarrollo de la fuerza radial necesaria para lograr un sellado óptimo. Después de un corto período de uso, el canto del borde de sellado cambia y permite la formación de una fina película de líquido entre el eje y el borde, evitando el contacto directo entre los dos elementos y favoreciendo la lubricación. Esto impide que el aceite se filtre y aumenta exponencialmente la vida útil del retén.

Veamos los elementos principales de nuestros retenes de aceite (ver Fig. 2):

1. Cuerpo hecho de un compuesto especial de elastómero fluorado llamado FKM, que es uno de los mejores en el mercado. Se caracteriza por excelentes propiedades físicas en un amplio rango de temperaturas (-15°C - +210°C), una velocidad máxima de operación que también puede alcanzar hasta 35 - 40 m/s, y una resistencia muy alta al estar sumergido en hidrocarburos. La última propiedad hace que nuestro retén de aceite sea muy duradero.

2. Inserto metálico (montaje) hecho de acero de acuerdo con las normativas aplicables, que le da al retén de aceite la resistencia mecánica adecuada.

3. Muelle interno hecho de acero inoxidable que no pierde sus propiedades con el paso del tiempo.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,72,30,60,60,20,,,,,,,,,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138504-1.jpg?context=bWFzdGVyfHJvb3R8MTA0NTk1fGltYWdlL2pwZWd8YUdRMkwyZ3daaTg0TURjMU56UTJNelkzT1RBd05pODRNREJYZURnd01FaGZNVEV6T0RVd05DMHhMbXB3Wnd8NjYwM2FhYjI5ZTFjZjQwZTFiNzg2ZGRlZGZiYzUzM2JhNjVjMzIxYTI1Y2ZkNGU4NDVhNGNhMjM5ODU3YjdmOA,https://api.mybihr.com/medias/800Wx800H-1138504-2.jpg?context=bWFzdGVyfHJvb3R8MzI0NTV8aW1hZ2UvanBlZ3xhRFkwTDJnNU5TODRNRGMzTVRBek1qTTRNelV4T0M4NE1EQlhlRGd3TUVoZk1URXpPRFV3TkMweUxtcHdad3w3ZDgwYThjZTMwZDk4YTkwZmU5NGEwZGVkY2Q1YjAxZDgxZjlhY2RmYjk1ZGUwMWUwZWYwNmU5MzExYjRhY2Iy,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1147793,,6616783B,MALOSSI,MALOS ROLLER BEARING 10x14x13,Jaula de agujas MALOSSI chapa de cobre ø 10x14x13,15.16,12.53,8.77,,2,8409910090,0,1,"<p data-isautotranslation=""1""></p>Los rodamientos de agujas Malossi son rodamientos independientes listos para su ensamblaje y fabricados de acero de alta tensión con alojamientos para la inserción y rotación axial de los rodillos. Estos dispositivos están diseñados para permitir el movimiento recíproco entre dos objetos, restringiendo la rotación de la jaula y alojando los elementos giratorios con dimensiones reducidas en general, peso insignificante y fricción reducida. Son componentes esenciales en motores de combustión interna que, por definición, tienen múltiples elementos giratorios. Como se puede ver en la imagen, un conjunto de rodamiento de agujas está compuesto por un cuerpo (jaula) con alojamientos en los que se colocan los rodillos que se mantienen en su lugar pero son libres de rotar axialmente. Es, de hecho, sobre los rodillos donde descansa la superficie giratoria externa y la rotación entre los dos componentes se lleva a cabo sobre estos.

Dado que las partes están sujetas a aceleración y desaceleración continuas y, como consecuencia, a fuerzas inerciales notables, es esencial que la jaula combine ligereza considerable con alta resistencia y mecanizado de precisión, y que los rodillos sean perfectamente cilíndricos y seleccionados y acoplados en clases de tamaño con tolerancias extremadamente ajustadas del orden de micrones. La propia jaula debe construirse con tolerancias extremadamente ajustadas, ya que debe mantener los rodillos separados y guiarlos correctamente. Cabe mencionar que las ranuras en las que se alojan los rodillos deben ser perfectamente paralelas entre sí para evitar movimientos indeseables de los elementos giratorios y el consiguiente empuje axial adverso, lo que provocaría niveles elevados de sobrecalentamiento y reduciría drásticamente la vida útil del componente.

Malossi ha seleccionado solo los mejores rodamientos de agujas en el mercado para garantizar un rendimiento óptimo y una fiabilidad inigualable. Solo se han seleccionado componentes equipados con rodamientos de agujas con tolerancias extremadamente ajustadas que están construidos de acero tratado térmicamente, con una resistencia mecánica excepcional y dureza.

Limitado a una selección de aplicaciones, los rodamientos de rodillos cuentan con una protección superficial de aluminio que garantiza una mayor resistencia al desgaste y una fricción rotacional aún reducida. Para aplicaciones que requieren una resistencia aún mayor, se ha utilizado protección superficial de cobre, un material que, además de reducir la fricción y proteger del desgaste, asegura una mejor dispersión del calor, permitiendo que la jaula funcione correctamente incluso cuando está sujeta a cargas elevadas en atmósferas de alta temperatura.","
Los rodamientos de agujas Malossi son rodamientos independientes listos para su ensamblaje y fabricados de acero de alta tensión con alojamientos para la inserción y rotación axial de los rodillos. Estos dispositivos están diseñados para permitir el movimiento recíproco entre dos objetos, restringiendo la rotación de la jaula y alojando los elementos giratorios con dimensiones reducidas en general, peso insignificante y fricción reducida. Son componentes esenciales en motores de combustión interna que, por definición, tienen múltiples elementos giratorios. Como se puede ver en la imagen, un conjunto de rodamiento de agujas está compuesto por un cuerpo (jaula) con alojamientos en los que se colocan los rodillos que se mantienen en su lugar pero son libres de rotar axialmente. Es, de hecho, sobre los rodillos donde descansa la superficie giratoria externa y la rotación entre los dos componentes se lleva a cabo sobre estos.

Dado que las partes están sujetas a aceleración y desaceleración continuas y, como consecuencia, a fuerzas inerciales notables, es esencial que la jaula combine ligereza considerable con alta resistencia y mecanizado de precisión, y que los rodillos sean perfectamente cilíndricos y seleccionados y acoplados en clases de tamaño con tolerancias extremadamente ajustadas del orden de micrones. La propia jaula debe construirse con tolerancias extremadamente ajustadas, ya que debe mantener los rodillos separados y guiarlos correctamente. Cabe mencionar que las ranuras en las que se alojan los rodillos deben ser perfectamente paralelas entre sí para evitar movimientos indeseables de los elementos giratorios y el consiguiente empuje axial adverso, lo que provocaría niveles elevados de sobrecalentamiento y reduciría drásticamente la vida útil del componente.

Malossi ha seleccionado solo los mejores rodamientos de agujas en el mercado para garantizar un rendimiento óptimo y una fiabilidad inigualable. Solo se han seleccionado componentes equipados con rodamientos de agujas con tolerancias extremadamente ajustadas que están construidos de acero tratado térmicamente, con una resistencia mecánica excepcional y dureza.

Limitado a una selección de aplicaciones, los rodamientos de rodillos cuentan con una protección superficial de aluminio que garantiza una mayor resistencia al desgaste y una fricción rotacional aún reducida. Para aplicaciones que requieren una resistencia aún mayor, se ha utilizado protección superficial de cobre, un material que, además de reducir la fricción y proteger del desgaste, asegura una mejor dispersión del calor, permitiendo que la jaula funcione correctamente incluso cuando está sujeta a cargas elevadas en atmósferas de alta temperatura.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,65,10,111,73,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147793-1.jpg?context=bWFzdGVyfHJvb3R8MjI4Njd8aW1hZ2UvanBlZ3xhR1ZrTDJnNE1pODRNemt6TXpBek5UQXpOamN3TWk4NE1EQlhlRGd3TUVoZk1URTBOemM1TXkweExtcHdad3xlYjFkYjk5ZGU1ZDk2Y2VmNDNhMGZlOWE1OTU4YzYwMTAwOGNjYWFjNzU2ZDU4ZjMyZWI4NzBkMjhmYmUyODY1,https://api.mybihr.com/medias/800Wx800H-1147793-2.jpg?context=bWFzdGVyfHJvb3R8MTYxNTA4fGltYWdlL2pwZWd8YURZd0wyZzNOUzg0TXprek16QXpOVFF5T1RreE9DODRNREJYZURnd01FaGZNVEUwTnpjNU15MHlMbXB3Wnd8NTM4NDE3NjcyNjNhY2VjY2MxYWY2OGYxZDQ5OWMwYjUwNmFkZWE4MTcxMGE1MjM3ZGYyMjljMmI3OTE2MWYyNg,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1147790,,66 3973B,MALOSSI,MALOS ROLLER BEARING 12X15X15,Jaula de agujas MALOSSI ø 12x15x15,15.16,12.53,8.77,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,54,10,103,66,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147790-1.jpg?context=bWFzdGVyfHJvb3R8MjQyODB8aW1hZ2UvanBlZ3xhR1l4TDJnMFppODRNemcwTlRBMU5EVTVOVEV3TWk4NE1EQlhlRGd3TUVoZk1URTBOemM1TUMweExtcHdad3w3NzMxMmViNzFjYTAwNWZkMDg4NTNhYzJhYTcyOWIyYmZjZDI5MDUwZGRkYTIyMDMyZWQ2MDdjNmI4MWQ3YTVh,https://api.mybihr.com/medias/800Wx800H-1147790-2.jpg?context=bWFzdGVyfHJvb3R8MTYwMTM1fGltYWdlL2pwZWd8YURZekwyZzBNaTg0TXpnME5UQTFORGs0T0RNeE9DODRNREJYZURnd01FaGZNVEUwTnpjNU1DMHlMbXB3Wnd8ZWIzMWNlMmJmNDk4MWNkNWM5ZGNlZjA4YTdiYmIyMThlYmM0YzJhYmY0ZWM4MTkxZDEzMzgyZDg2ZWIzNDljOQ,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007682,60924,3411377.A0,MALOSSI,MALOS PISTON,Pistón Malossi 059024 AEROX/NEO'S 100 MBK BOOSTER/OVETTO 100 3411377.A0,141.53,116.97,81.88,8430525609242,1,8409910090,0,1,"<p data-isautotranslation=""1""></p><ul>
<li>Ø 57.5 pistón</li>
<li>Ø 14 perno de pistón</li>
<li>2 anillos de pistón</li>
</ul>","

Ø 57.5 pistón
Ø 14 perno de pistón
2 anillos de pistón
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,312,195,80,63,62,,,,,,,,,,,Aluminio,Estándar,,,,,,,Sobredimensionado / Aluminio,,,,,,,,2,,,,,,,,,,,2T,,,,,A,,,,,https://api.mybihr.com/medias/1007682-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM5MDc1fGltYWdlL2pwZWd8YURSbEwyZ3dPUzg0T0Rjek1EVTVPREV4TXpVNEx6RXdNRGMyT0RJdE1WODRNREJYZURnd01FZ3xlODAzMGE2YjFjOTJmMzJjNDlmYjk4NzAxOTQ2ZGY1NGE0NjlhY2NhYTZhYjBlMDM2MWUyNmE1NWU4MTNlMDU1,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007661,10500035,31 7083,MALOSSI,"MALOS CYLINDER 47,00MM (3) FOR RACE","Kit Malossi 31 7083 Ø47 Cilindro hierro, bulón Ø10",205.48,169.82,118.87,31 7083,0,8409910090,0,1,"<p>Los grupos térmicos en hierro colado, el primer y paso más fácil de modificación del motor de su ciclomotor, son la óptima selección para <strong>continuar a utilizar un sistema de descarga en serie o de tipo homologado.</strong></p><p><br></p><p>En estos grupos térmicos la característica de elevada durabilidad del hierro colado se une a los estándares de calidad casi maniática de Malossi, una de las poquísimas empresas en exigir el máximo, incluso, de esta clase de grupos térmicos. Bajo esta óptica se introducen las <strong>rigidísimas selecciones para el acoplamiento entre cilindro y pistón rigurosamente mantenido dentro de la banda de los 20 micrones máximos de tolerancia</strong>.</p>","
Los grupos térmicos en hierro colado, el primer y paso más fácil de modificación del motor de su ciclomotor, son la óptima selección para continuar a utilizar un sistema de descarga en serie o de tipo homologado.

En estos grupos térmicos la característica de elevada durabilidad del hierro colado se une a los estándares de calidad casi maniática de Malossi, una de las poquísimas empresas en exigir el máximo, incluso, de esta clase de grupos térmicos. Bajo esta óptica se introducen las rigidísimas selecciones para el acoplamiento entre cilindro y pistón rigurosamente mantenido dentro de la banda de los 20 micrones máximos de tolerancia.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,4725,1891,202,157,149,,,,,,,,,,,,,,,,,,,"Productos destinados exclusivamente a competiciones en los espacios habilitados para tal fin, de conformidad con las disposiciones de las autoridades deportivas pertinentes. No asumimos ni aceptamos responsabilidad alguna en caso de uso indebido.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1007661-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMwOTN8aW1hZ2UvanBlZ3xhR05pTDJoaVlTODRPVEF4TURBMk5UZzVPVGd5THpFd01EYzJOakV0TVY4NE1EQlhlRGd3TUVnfDJlMjJiNGVmNzNlNDA1ZDEyN2FlMjYyMmI1NTc4MGQ4MzgwYzRmNDk3Nzg5NGFhMzg0MDczZjE3ZDMzZmIzODY,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007665,17009,3112386,MALOSSI,"MALOS CYLINDER 50,00MM FOR RACE",KIT Malossi Ø50 Minarelli AM6 MHR TEAM culatín desmontable,504.29,416.77,291.74,8430525170094,0,8409910090,0,1,"<p data-isautotranslation=""1""></p><html> 
<head> 
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> 
<style type=""text/css"">
.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}
.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}
.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.cs5CD66E5E{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:bold;font-style:normal;}
.cs1C98BBCC{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.cs14438CD8{text-align:left;margin:0pt 0pt 0pt 0pt;}
.cs2620E72{text-align:left;margin:0pt 0pt 0pt 72pt;}
.cs31AF52D0{text-align:left;margin:0pt 0pt 0pt 18pt;}
</style> 
</head> 
<body> 
<p>Kit de cilindro de aluminio MHR Team para uso en carreras</p>
<p> </p>
<p>Recomendado para ser utilizado con carteres fuertemente ajustados, carburadores de 30 mm de diámetro o más, escape Malossi o escape de expansión.</p>
<p> </p>
<ul> 
<li>Cilindro de aluminio Ø50 mm
<ul> 
<li>Material: aleación de aluminio primario de alto contenido de silicio, endurecido y templado</li>
<li>Maquinado: en máquinas herramienta de control numérico de alta precisión</li>
</ul> 
</li>
</ul> 
<p> </p>
<ul> 
<li>El kit contiene:
<ul> 
<li>Cilindro Ø50 mm</li>
<li>Cabeza</li>
<li>Pistón</li>
<li>Pasador de pistón Ø12 mm</li>
<li>Anillos de pistón</li>
<li>Juntas</li>
</ul> 
</li>
</ul> 
<p> </p>
<p><a id=""_DX_FRAG_STARTFRAGMENT""></a> </p>
<p> </p>
<p> </p>
<p> </p>
</body> 
</html>","
 
 
  
 
 
 
Kit de cilindro de aluminio MHR Team para uso en carreras
 
Recomendado para ser utilizado con carteres fuertemente ajustados, carburadores de 30 mm de diámetro o más, escape Malossi o escape de expansión.
 
 
Cilindro de aluminio Ø50 mm
 
Material: aleación de aluminio primario de alto contenido de silicio, endurecido y templado
Maquinado: en máquinas herramienta de control numérico de alta precisión
 

 
 
 
El kit contiene:
 
Cilindro Ø50 mm
Cabeza
Pistón
Pasador de pistón Ø12 mm
Anillos de pistón
Juntas
 

 
 
 
 
 
 
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,12199,3514,331,195,189,,,,,,,,,,,,,,,,,,,"Productos destinados exclusivamente a competiciones en los espacios habilitados para tal fin, de conformidad con las disposiciones de las autoridades deportivas pertinentes. No asumimos ni aceptamos responsabilidad alguna en caso de uso indebido.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007678,89451,3416293,MALOSSI,"MALOS PISTON 68,50MM","Pistón Malossi 3416155 Vespa P200E Ø68,5 Bulón Ø16 1 segmento rectangular",146.01,120.67,84.47,8430525894518,2,8409910090,0,1,"<p data-isautotranslation=""1""></p><html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title>
<style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style>
</head>
<body>
<ul>
<li><a id=""_dx_frag_StartFragment""></a>Pistón Ø68,5 mm </li><li>Pasador de pistón Ø16 mm Para kit de cilindro 051142</li></ul>
</body>
</html>","


 




Pistón Ø68,5 mm Pasador de pistón Ø16 mm Para kit de cilindro 051142

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,514,277,89,76,76,,,,,,,,,,,Aluminio,Estándar,,,,,,,MHR,,,,,,,,1,,,,,,,,,,,2T,,,,,0,,,,,https://api.mybihr.com/medias/1007678-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4NjJ8aW1hZ2UvanBlZ3xhRE5pTDJneE9DODRPVEF4TlRBMU5EZ3lOemd5THpFd01EYzJOemd0TVY4NE1EQlhlRGd3TUVnfDIxMzc0NDRkY2RlYTJkMGYxMDUyNjNjNjI5NDViMzIwMmIyMTQ4YTc4NjU2NzMyMTQwYzA5ZDE3N2EwM2Y3NjU,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
