VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
038.392.01.1980,1060260,322030,FRU1,,,
038.392.01.1981,1060260,322030,FRU1,,,
038.392.01.1982,1060260,322030,FRU1,,,
038.392.01.1983,1060260,322030,FRU1,,,
038.392.01.1984,1060260,322030,FRU1,,,
038.392.01.1985,1060260,322030,FRU1,,,
038.392.01.1986,1060260,322030,FRU1,,,
038.392.01.1987,1060260,322030,FRU1,,,
038.392.01.1988,1060260,322030,FRU1,,,
038.392.01.1989,1060260,322030,FRU1,,,
038.392.01.1990,1060260,322030,FRU1,,,
038.392.01.1991,1060260,322030,FRU1,,,
038.394.01.1979,1060260,322030,FRU1,,,
038.394.01.1980,1060260,322030,FRU1,,,
038.394.01.1981,1060260,322030,FRU1,,,
038.394.01.1982,1060260,322030,FRU1,,,
038.394.01.1983,1060260,322030,FRU1,,,
038.394.01.1984,1060260,322030,FRU1,,,
038.394.01.1985,1060260,322030,FRU1,,,
038.394.01.1986,1060260,322030,FRU1,,,
038.394.01.1987,1060260,322030,FRU1,,,
038.394.01.1988,1060260,322030,FRU1,,,
038.100.01.2000,1063620,876007,L13-109S,,,
038.100.01.2001,1063620,876007,L13-109S,,,
105.143.09.2005,1063620,876007,L13-109S,,,
105.143.10.2006,1063620,876007,L13-109S,,,
105.143.10.2007,1063620,876007,L13-109S,,,
105.143.10.2008,1063620,876007,L13-109S,,,
105.143.10.2009,1063620,876007,L13-109S,,,
105.143.10.2010,1063620,876007,L13-109S,,,
105.143.10.2011,1063620,876007,L13-109S,,,
105.143.10.2012,1063620,876007,L13-109S,,,
105.143.10.2013,1063620,876007,L13-109S,,,
105.143.10.2014,1063620,876007,L13-109S,,,
105.143.10.2015,1063620,876007,L13-109S,,,
105.143.10.2016,1063620,876007,L13-109S,,,
105.143.10.2017,1063620,876007,L13-109S,,,
105.143.10.2018,1063620,876007,L13-109S,,,
105.144.07.2005,1063620,876007,L13-109S,,,
105.144.08.2006,1063620,876007,L13-109S,,,
105.144.08.2007,1063620,876007,L13-109S,,,
105.144.08.2008,1063620,876007,L13-109S,,,
105.144.08.2009,1063620,876007,L13-109S,,,
105.144.08.2010,1063620,876007,L13-109S,,,
105.144.08.2011,1063620,876007,L13-109S,,,
105.144.08.2012,1063620,876007,L13-109S,,,
105.144.08.2013,1063620,876007,L13-109S,,,
105.144.08.2014,1063620,876007,L13-109S,,,
105.144.08.2015,1063620,876007,L13-109S,,,
105.144.08.2016,1063620,876007,L13-109S,,,
105.144.08.2017,1063620,876007,L13-109S,,,
105.144.08.2018,1063620,876007,L13-109S,,,
105.144.09.2016,1063620,876007,L13-109S,,,
105.145.05.2006,1063620,876007,L13-109S,,,
105.145.06.2007,1063620,876007,L13-109S,,,
105.145.06.2008,1063620,876007,L13-109S,,,
105.145.06.2009,1063620,876007,L13-109S,,,
105.145.07.2010,1063620,876007,L13-109S,,,
105.145.07.2011,1063620,876007,L13-109S,,,
105.145.07.2012,1063620,876007,L13-109S,,,
105.145.07.2013,1063620,876007,L13-109S,,,
105.145.08.2014,1063620,876007,L13-109S,,,
105.145.08.2015,1063620,876007,L13-109S,,,
105.145.08.2016,1063620,876007,L13-109S,,,
105.145.09.2017,1063620,876007,L13-109S,,,
105.145.09.2018,1063620,876007,L13-109S,,,
105.145.10.2015,1063620,876007,L13-109S,,,
105.145.10.2016,1063620,876007,L13-109S,,,
105.145.10.2017,1063620,876007,L13-109S,,,
105.148.04.2006,1063620,876007,L13-109S,,,
105.148.04.2007,1063620,876007,L13-109S,,,
105.148.04.2008,1063620,876007,L13-109S,,,
105.148.04.2009,1063620,876007,L13-109S,,,
105.148.05.2010,1063620,876007,L13-109S,,,
105.148.05.2011,1063620,876007,L13-109S,,,
105.148.05.2012,1063620,876007,L13-109S,,,
105.148.05.2013,1063620,876007,L13-109S,,,
105.148.06.2014,1063620,876007,L13-109S,,,
105.148.06.2015,1063620,876007,L13-109S,,,
105.148.07.2016,1063620,876007,L13-109S,,,
105.148.07.2017,1063620,876007,L13-109S,,,
105.148.08.2018,1063620,876007,L13-109S,,,
105.148.09.2016,1063620,876007,L13-109S,,,
105.148.09.2017,1063620,876007,L13-109S,,,
105.155.05.2007,1063620,876007,L13-109S,,,
105.155.06.2008,1063620,876007,L13-109S,,,
105.155.06.2009,1063620,876007,L13-109S,,,
105.155.06.2010,1063620,876007,L13-109S,,,
105.155.06.2011,1063620,876007,L13-109S,,,
105.155.06.2012,1063620,876007,L13-109S,,,
105.155.06.2013,1063620,876007,L13-109S,,,
105.155.06.2014,1063620,876007,L13-109S,,,
105.155.07.2015,1063620,876007,L13-109S,,,
105.155.08.2016,1063620,876007,L13-109S,,,
105.155.08.2017,1063620,876007,L13-109S,,,
105.155.08.2018,1063620,876007,L13-109S,,,
105.158.04.2007,1063620,876007,L13-109S,,,
105.158.05.2008,1063620,876007,L13-109S,,,
105.158.05.2009,1063620,876007,L13-109S,,,
105.158.05.2010,1063620,876007,L13-109S,,,
105.158.05.2011,1063620,876007,L13-109S,,,
105.158.06.2012,1063620,876007,L13-109S,,,
105.158.06.2013,1063620,876007,L13-109S,,,
105.158.06.2014,1063620,876007,L13-109S,,,
105.158.06.2015,1063620,876007,L13-109S,,,
105.158.07.2016,1063620,876007,L13-109S,,,
105.158.07.2017,1063620,876007,L13-109S,,,
105.158.08.2018,1063620,876007,L13-109S,,,
038.090.01.1995,1063620,876007,L13-109S,,,
038.090.01.1996,1063620,876007,L13-109S,,,
038.090.01.1997,1063620,876007,L13-109S,,,
038.090.01.1998,1063620,876007,L13-109S,,,
038.090.01.1999,1063620,876007,L13-109S,,,
038.095.02.1995,1063620,876007,L13-109S,,,
038.095.02.1996,1063620,876007,L13-109S,,,
038.095.02.1997,1063620,876007,L13-109S,,,
038.095.02.1998,1063620,876007,L13-109S,,,
038.095.02.1999,1063620,876007,L13-109S,,,
038.100.01.1995,1063620,876007,L13-109S,,,
038.100.01.1996,1063620,876007,L13-109S,,,
038.100.01.1997,1063620,876007,L13-109S,,,
038.100.01.1998,1063620,876007,L13-109S,,,
038.100.01.1999,1063620,876007,L13-109S,,,
105.136.01.2018,1063620,876007,L13-109S,,,
105.139.01.2002,1063620,876007,L13-109S,,,
105.139.01.2003,1063620,876007,L13-109S,,,
105.139.02.2004,1063620,876007,L13-109S,,,
105.139.03.2005,1063620,876007,L13-109S,,,
105.139.03.2006,1063620,876007,L13-109S,,,
105.139.03.2007,1063620,876007,L13-109S,,,
105.139.03.2008,1063620,876007,L13-109S,,,
105.139.03.2009,1063620,876007,L13-109S,,,
105.139.03.2010,1063620,876007,L13-109S,,,
105.139.03.2011,1063620,876007,L13-109S,,,
105.139.03.2012,1063620,876007,L13-109S,,,
105.139.04.2002,1063620,876007,L13-109S,,,
105.139.04.2003,1063620,876007,L13-109S,,,
105.139.05.2004,1063620,876007,L13-109S,,,
105.139.06.2005,1063620,876007,L13-109S,,,
105.139.06.2006,1063620,876007,L13-109S,,,
105.139.06.2007,1063620,876007,L13-109S,,,
105.139.06.2008,1063620,876007,L13-109S,,,
105.139.06.2009,1063620,876007,L13-109S,,,
105.139.06.2010,1063620,876007,L13-109S,,,
105.139.06.2011,1063620,876007,L13-109S,,,
105.139.06.2012,1063620,876007,L13-109S,,,
105.139.06.2013,1063620,876007,L13-109S,,,
105.139.06.2014,1063620,876007,L13-109S,,,
105.139.06.2015,1063620,876007,L13-109S,,,
105.139.06.2016,1063620,876007,L13-109S,,,
105.139.06.2017,1063620,876007,L13-109S,,,
105.139.06.2018,1063620,876007,L13-109S,,,
105.143.01.1997,1063620,876007,L13-109S,,,
105.143.02.1998,1063620,876007,L13-109S,,,
105.143.03.1999,1063620,876007,L13-109S,,,
105.143.04.2000,1063620,876007,L13-109S,,,
105.143.05.2001,1063620,876007,L13-109S,,,
105.143.06.2002,1063620,876007,L13-109S,,,
105.143.07.2003,1063620,876007,L13-109S,,,
105.143.08.2004,1063620,876007,L13-109S,,,
105.144.01.1997,1063620,876007,L13-109S,,,
105.144.01.1998,1063620,876007,L13-109S,,,
105.144.02.1999,1063620,876007,L13-109S,,,
105.144.03.2000,1063620,876007,L13-109S,,,
105.144.03.2001,1063620,876007,L13-109S,,,
105.144.04.2002,1063620,876007,L13-109S,,,
105.144.05.2003,1063620,876007,L13-109S,,,
105.144.06.2004,1063620,876007,L13-109S,,,
105.145.02.2003,1063620,876007,L13-109S,,,
105.145.03.2004,1063620,876007,L13-109S,,,
105.145.04.2005,1063620,876007,L13-109S,,,
105.146.01.1998,1063620,876007,L13-109S,,,
105.146.02.1999,1063620,876007,L13-109S,,,
105.147.01.2000,1063620,876007,L13-109S,,,
105.147.01.2001,1063620,876007,L13-109S,,,
105.147.01.2002,1063620,876007,L13-109S,,,
105.148.01.2003,1063620,876007,L13-109S,,,
105.148.02.2004,1063620,876007,L13-109S,,,
105.148.03.2005,1063620,876007,L13-109S,,,
105.151.03.1999,1063620,876007,L13-109S,,,
105.151.03.2000,1063620,876007,L13-109S,,,
105.151.03.2001,1063620,876007,L13-109S,,,
105.151.03.2002,1063620,876007,L13-109S,,,
105.151.03.2003,1063620,876007,L13-109S,,,
105.155.01.2001,1063620,876007,L13-109S,,,
105.155.01.2002,1063620,876007,L13-109S,,,
105.155.02.2003,1063620,876007,L13-109S,,,
105.155.02.2004,1063620,876007,L13-109S,,,
105.155.03.2005,1063620,876007,L13-109S,,,
105.155.04.2006,1063620,876007,L13-109S,,,
105.156.01.1998,1063620,876007,L13-109S,,,
105.156.02.1999,1063620,876007,L13-109S,,,
105.156.02.2000,1063620,876007,L13-109S,,,
105.157.01.2001,1063620,876007,L13-109S,,,
105.157.01.2002,1063620,876007,L13-109S,,,
105.158.01.2003,1063620,876007,L13-109S,,,
105.158.01.2004,1063620,876007,L13-109S,,,
105.158.02.2005,1063620,876007,L13-109S,,,
105.158.03.2006,1063620,876007,L13-109S,,,
105.136.01.2019,1063620,876007,L13-109S,,,
105.139.06.2019,1063620,876007,L13-109S,,,
105.143.10.2019,1063620,876007,L13-109S,,,
105.144.08.2019,1063620,876007,L13-109S,,,
105.155.08.2019,1063620,876007,L13-109S,,,
105.158.08.2019,1063620,876007,L13-109S,,,
105.145.11.2019,1063620,876007,L13-109S,,,
105.148.10.2019,1063620,876007,L13-109S,,,
105.136.01.2020,1063620,876007,L13-109S,,,
105.139.06.2020,1063620,876007,L13-109S,,,
105.143.10.2020,1063620,876007,L13-109S,,,
105.144.08.2020,1063620,876007,L13-109S,,,
105.144.09.2020,1063620,876007,L13-109S,,,
105.145.11.2020,1063620,876007,L13-109S,,,
105.158.08.2020,1063620,876007,L13-109S,,,
105.148.10.2020,1063620,876007,L13-109S,,,
105.143.10.2021,1063620,876007,L13-109S,,,
105.136.01.2021,1063620,876007,L13-109S,,,
105.144.08.2021,1063620,876007,L13-109S,,,
105.139.06.2021,1063620,876007,L13-109S,,,
105.145.11.2021,1063620,876007,L13-109S,,,
105.148.10.2021,1063620,876007,L13-109S,,,
926.066.01.2021,1063620,876007,L13-109S,,,
926.067.01.2021,1063620,876007,L13-109S,,,
105.142.10.2021,1063620,876007,L13-109S,,,
105.136.01.2017,1063620,876007,L13-109S,,,
105.136.01.2022,1063620,876007,L13-109S,,,
926.068.01.2022,1063620,876007,L13-109S,,,
926.071.01.2022,1063620,876007,L13-109S,,,
105.136.01.2023,1063620,876007,L13-109S,,,
105.155.10.2011,1063620,876007,L13-109S,,,
105.155.10.2012,1063620,876007,L13-109S,,,
105.155.10.2013,1063620,876007,L13-109S,,,
105.155.10.2014,1063620,876007,L13-109S,,,
105.155.10.2015,1063620,876007,L13-109S,,,
105.155.10.2016,1063620,876007,L13-109S,,,
105.155.11.2008,1063620,876007,L13-109S,,,
105.155.11.2009,1063620,876007,L13-109S,,,
105.155.11.2010,1063620,876007,L13-109S,,,
105.155.11.2011,1063620,876007,L13-109S,,,
105.155.11.2012,1063620,876007,L13-109S,,,
105.155.11.2013,1063620,876007,L13-109S,,,
105.155.11.2014,1063620,876007,L13-109S,,,
105.155.13.2020,1063620,876007,L13-109S,,,
105.155.13.2021,1063620,876007,L13-109S,,,
105.155.13.2022,1063620,876007,L13-109S,,,
105.155.13.2023,1063620,876007,L13-109S,,,
105.158.09.2018,1063620,876007,L13-109S,,,
105.158.10.2021,1063620,876007,L13-109S,,,
105.155.10.2010,1063620,876007,L13-109S,,,
105.158.10.2022,1063620,876007,L13-109S,,,
105.155.10.2009,1063620,876007,L13-109S,,,
105.155.09.2018,1063620,876007,L13-109S,,,
105.139.01.2001,1063620,876007,L13-109S,,,
105.139.06.2022,1063620,876007,L13-109S,,,
105.139.06.2023,1063620,876007,L13-109S,,,
105.143.10.2022,1063620,876007,L13-109S,,,
105.143.10.2023,1063620,876007,L13-109S,,,
105.144.08.2023,1063620,876007,L13-109S,,,
105.144.08.2022,1063620,876007,L13-109S,,,
105.145.01.2001,1063620,876007,L13-109S,,,
105.145.01.2002,1063620,876007,L13-109S,,,
105.145.10.2018,1063620,876007,L13-109S,,,
105.145.10.2019,1063620,876007,L13-109S,,,
105.145.10.2020,1063620,876007,L13-109S,,,
105.145.12.2022,1063620,876007,L13-109S,,,
105.145.12.2023,1063620,876007,L13-109S,,,
105.148.09.2018,1063620,876007,L13-109S,,,
105.148.09.2019,1063620,876007,L13-109S,,,
105.148.09.2020,1063620,876007,L13-109S,,,
105.148.11.2022,1063620,876007,L13-109S,,,
105.148.11.2023,1063620,876007,L13-109S,,,
105.155.10.2008,1063620,876007,L13-109S,,,
105.158.10.2023,1063620,876007,L13-109S,,,
105.144.10.2024,1063620,876007,L13-109S,,,
105.148.11.2024,1063620,876007,L13-109S,,,
105.143.11.2024,1063620,876007,L13-109S,,,
105.136.01.2024,1063620,876007,L13-109S,,,
105.139.07.2024,1063620,876007,L13-109S,,,
105.145.10.2021,1063620,876007,L13-109S,,,
105.148.11.2025,1063620,876007,L13-109S,,,
105.143.11.2025,1063620,876007,L13-109S,,,
105.144.10.2025,1063620,876007,L13-109S,,,
105.136.01.2025,1063620,876007,L13-109S,,,
105.136.01.2026,1063620,876007,L13-109S,,,
105.139.06.2024,1063620,876007,L13-109S,,,
105.139.06.2025,1063620,876007,L13-109S,,,
105.139.06.2026,1063620,876007,L13-109S,,,
105.139.07.2026,1063620,876007,L13-109S,,,
105.139.07.2025,1063620,876007,L13-109S,,,
105.143.11.2026,1063620,876007,L13-109S,,,
105.148.11.2026,1063620,876007,L13-109S,,,
105.144.10.2026,1063620,876007,L13-109S,,,
105.144.09.2025,1063620,876007,L13-109S,,,
105.144.09.2026,1063620,876007,L13-109S,,,
105.263.01.1992,1063693,870503,14-0503,,,
105.263.01.1993,1063693,870503,14-0503,,,
105.263.01.1995,1063693,870503,14-0503,,,
105.263.01.1994,1063693,870503,14-0503,,,
105.263.01.1996,1063693,870503,14-0503,,,
105.263.01.1997,1063693,870503,14-0503,,,
105.263.01.1998,1063693,870503,14-0503,,,
105.263.01.1999,1063693,870503,14-0503,,,
105.263.01.2000,1063693,870503,14-0503,,,
105.263.01.2001,1063693,870503,14-0503,,,
105.263.01.2002,1063693,870503,14-0503,,,
105.264.01.2002,1063693,870503,14-0503,,,
105.264.01.2003,1063693,870503,14-0503,,,
105.264.01.2004,1063693,870503,14-0503,,,
105.264.01.2005,1063693,870503,14-0503,,,
105.264.01.2006,1063693,870503,14-0503,,,
105.264.01.2007,1063693,870503,14-0503,,,
105.264.01.2008,1063693,870503,14-0503,,,
105.269.01.1990,1063693,870503,14-0503,,,
105.269.01.1991,1063693,870503,14-0503,,,
105.269.01.1992,1063693,870503,14-0503,,,
105.269.01.1993,1063693,870503,14-0503,,,
105.269.01.1996,1063693,870503,14-0503,,,
105.269.01.1997,1063693,870503,14-0503,,,
105.269.01.1998,1063693,870503,14-0503,,,
105.269.01.1999,1063693,870503,14-0503,,,
105.269.01.2000,1063693,870503,14-0503,,,
105.269.01.2001,1063693,870503,14-0503,,,
038.007.01.2004,1064110,876134,A26-10010,,,
038.007.01.2005,1064110,876134,A26-10010,,,
038.007.01.2006,1064110,876134,A26-10010,,,
931.030.01.2007,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2007,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2008,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2009,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2010,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2011,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2012,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2013,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2014,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2015,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2016,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2017,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.02.2018,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.02.2019,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2007,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2008,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2009,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2010,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2011,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2012,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2013,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2014,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2015,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.01.2016,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.02.2017,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.02.2018,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.02.2019,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.03.2017,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.03.2018,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.03.2019,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.02.2020,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.03.2019,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.03.2020,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.02.2020,1063729,871940,53171-MEN-J01-FORGED,,,
038.098.03.2020,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.02.2021,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.03.2021,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.02.2022,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.02.2023,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.04.2024,1063729,871940,53171-MEN-J01-FORGED,,,
020.002.03.2024,1063729,871940,53171-MEN-J01-FORGED,,,
020.002.02.2024,1063729,871940,53171-MEN-J01-FORGED,,,
020.002.02.2025,1063729,871940,53171-MEN-J01-FORGED,,,
020.002.03.2025,1063729,871940,53171-MEN-J01-FORGED,,,
038.096.01.2004,1063629,442093,L13S-101,,,
038.096.01.2005,1063629,442093,L13S-101,,,
038.096.01.2006,1063629,442093,L13S-101,,,
038.096.01.2007,1063629,442093,L13S-101,,,
038.096.01.2008,1063629,442093,L13S-101,,,
038.096.01.2009,1063629,442093,L13S-101,,,
038.096.01.2010,1063629,442093,L13S-101,,,
038.096.01.2011,1063629,442093,L13S-101,,,
038.096.01.2012,1063629,442093,L13S-101,,,
038.096.01.2013,1063629,442093,L13S-101,,,
038.096.01.2014,1063629,442093,L13S-101,,,
038.096.01.2015,1063629,442093,L13S-101,,,
038.096.01.2016,1063629,442093,L13S-101,,,
038.096.01.2017,1063629,442093,L13S-101,,,
038.096.02.2018,1063629,442093,L13S-101,,,
038.098.01.2002,1063629,442093,L13S-101,,,
038.098.01.2003,1063629,442093,L13S-101,,,
038.098.01.2004,1063629,442093,L13S-101,,,
038.098.01.2005,1063629,442093,L13S-101,,,
038.098.01.2006,1063629,442093,L13S-101,,,
038.098.01.2007,1063629,442093,L13S-101,,,
038.098.01.2008,1063629,442093,L13S-101,,,
038.098.01.2009,1063629,442093,L13S-101,,,
038.098.01.2010,1063629,442093,L13S-101,,,
038.098.01.2011,1063629,442093,L13S-101,,,
038.098.01.2012,1063629,442093,L13S-101,,,
038.098.01.2013,1063629,442093,L13S-101,,,
038.098.01.2014,1063629,442093,L13S-101,,,
038.098.01.2015,1063629,442093,L13S-101,,,
038.098.01.2016,1063629,442093,L13S-101,,,
038.098.02.2017,1063629,442093,L13S-101,,,
038.098.02.2018,1063629,442093,L13S-101,,,
038.098.03.2017,1063629,442093,L13S-101,,,
038.098.03.2018,1063629,442093,L13S-101,,,
038.096.02.2019,1063629,442093,L13S-101,,,
038.098.02.2019,1063629,442093,L13S-101,,,
038.098.03.2019,1063629,442093,L13S-101,,,
038.096.02.2020,1063629,442093,L13S-101,,,
038.098.02.2020,1063629,442093,L13S-101,,,
038.098.03.2020,1063629,442093,L13S-101,,,
038.096.02.2021,1063629,442093,L13S-101,,,
038.098.04.2021,1063629,442093,L13S-101,,,
038.098.04.2022,1063629,442093,L13S-101,,,
038.096.02.2022,1063629,442093,L13S-101,,,
038.098.04.2023,1063629,442093,L13S-101,,,
038.096.02.2023,1063629,442093,L13S-101,,,
038.092.01.2007,1063629,442093,L13S-101,,,
038.090.01.2002,1063629,442093,L13S-101,,,
038.090.01.2003,1063629,442093,L13S-101,,,
038.090.01.2004,1063629,442093,L13S-101,,,
038.090.01.2005,1063629,442093,L13S-101,,,
038.090.01.2006,1063629,442093,L13S-101,,,
038.090.01.2007,1063629,442093,L13S-101,,,
038.095.02.2002,1063629,442093,L13S-101,,,
038.095.02.2003,1063629,442093,L13S-101,,,
038.095.02.2004,1063629,442093,L13S-101,,,
038.095.02.2005,1063629,442093,L13S-101,,,
038.095.02.2006,1063629,442093,L13S-101,,,
038.095.02.2007,1063629,442093,L13S-101,,,
038.096.03.2019,1063629,442093,L13S-101,,,
038.096.03.2020,1063629,442093,L13S-101,,,
038.096.03.2021,1063629,442093,L13S-101,,,
038.060.01.2013,1063629,442093,L13S-101,,,
038.060.01.2014,1063629,442093,L13S-101,,,
038.060.01.2015,1063629,442093,L13S-101,,,
038.060.01.2016,1063629,442093,L13S-101,,,
038.060.02.2017,1063629,442093,L13S-101,,,
038.060.02.2018,1063629,442093,L13S-101,,,
038.060.03.2017,1063629,442093,L13S-101,,,
038.060.03.2018,1063629,442093,L13S-101,,,
038.375.01.2021,1063629,442093,L13S-101,,,
038.375.01.2022,1063629,442093,L13S-101,,,
038.092.02.2022,1063629,442093,L13S-101,,,
038.098.03.2021,1063629,442093,L13S-101,,,
038.092.02.2021,1063629,442093,L13S-101,,,
038.092.02.2019,1063629,442093,L13S-101,,,
038.092.01.2008,1063629,442093,L13S-101,,,
038.092.01.2009,1063629,442093,L13S-101,,,
038.092.01.2010,1063629,442093,L13S-101,,,
038.092.01.2011,1063629,442093,L13S-101,,,
038.092.01.2012,1063629,442093,L13S-101,,,
038.092.01.2013,1063629,442093,L13S-101,,,
038.092.01.2014,1063629,442093,L13S-101,,,
038.092.01.2015,1063629,442093,L13S-101,,,
038.092.01.2016,1063629,442093,L13S-101,,,
038.092.01.2017,1063629,442093,L13S-101,,,
038.092.01.2018,1063629,442093,L13S-101,,,
038.092.01.2019,1063629,442093,L13S-101,,,
038.092.01.2020,1063629,442093,L13S-101,,,
038.092.02.2007,1063629,442093,L13S-101,,,
038.092.02.2008,1063629,442093,L13S-101,,,
038.092.02.2009,1063629,442093,L13S-101,,,
038.092.02.2010,1063629,442093,L13S-101,,,
038.092.02.2011,1063629,442093,L13S-101,,,
038.092.02.2012,1063629,442093,L13S-101,,,
038.092.02.2013,1063629,442093,L13S-101,,,
038.092.02.2014,1063629,442093,L13S-101,,,
038.092.02.2015,1063629,442093,L13S-101,,,
038.092.02.2016,1063629,442093,L13S-101,,,
038.092.02.2017,1063629,442093,L13S-101,,,
038.092.02.2018,1063629,442093,L13S-101,,,
038.092.02.2020,1063629,442093,L13S-101,,,
038.098.03.2022,1063629,442093,L13S-101,,,
038.096.04.2024,1063629,442093,L13S-101,,,
038.375.01.2023,1063629,442093,L13S-101,,,
038.098.04.2024,1063629,442093,L13S-101,,,
038.375.01.2024,1063629,442093,L13S-101,,,
038.375.01.2025,1063629,442093,L13S-101,,,
038.375.01.2026,1063629,442093,L13S-101,,,
038.092.02.2023,1063629,442093,L13S-101,,,
009.089.01.2020,1060196,1060196,2BI083001A0001,,,
009.089.01.2021,1060196,1060196,2BI083001A0001,,,
